src_name,src_if,dst_name,dst_if,speed
net004-lf-sw01,Ethernet2/5,net004-sx-sr01,eth400g1,400
net004-lf-sw01,Ethernet6/1,net004-sx-sr02,eth400g0,400
net004-lf-sw01,Ethernet6/5,net004-sx-sr02,eth400g1,400
net004-lf-sw01,Ethernet10/1,net004-sx-sr03,eth400g0,400
net004-lf-sw01,Ethernet10/5,net004-sx-sr03,eth400g1,400
net004-lf-sw01,Ethernet14/1,net004-sx-sr04,eth400g0,400
net004-lf-sw01,Ethernet14/5,net004-sx-sr04,eth400g1,400
net004-lf-sw01,Ethernet18/1,net004-sx-sr05,eth400g0,400
net004-lf-sw01,Ethernet18/5,net004-sx-sr05,eth400g1,400
net004-lf-sw01,Ethernet22/1,net004-sx-sr06,eth400g0,400
net004-lf-sw01,Ethernet22/5,net004-sx-sr06,eth400g1,400
net004-lf-sw01,Ethernet26/1,net004-sx-sr07,eth400g0,400
net004-lf-sw01,Ethernet26/5,net004-sx-sr07,eth400g1,400
net004-lf-sw01,Ethernet30/1,net004-sx-sr08,eth400g0,400
net004-lf-sw01,Ethernet30/5,net004-sx-sr08,eth400g1,400
net004-lf-sw01,Ethernet34/1,net004-sx-sr09,eth400g0,400
net004-lf-sw01,Ethernet34/5,net004-sx-sr09,eth400g1,400
net004-lf-sw01,Ethernet38/1,net004-sx-sr10,eth400g0,400
net004-lf-sw01,Ethernet38/5,net004-sx-sr10,eth400g1,400
net004-lf-sw01,Ethernet1/1,net004-sx-sr01,eth100g0,100
net004-lf-sw01,Ethernet1/2,net004-sx-sr01,eth100g1,100
net004-lf-sw01,Ethernet1/3,net004-sx-sr02,eth100g0,100
net004-lf-sw01,Ethernet1/4,net004-sx-sr02,eth100g1,100
net004-lf-sw01,Ethernet1/5,net004-sx-sr03,eth100g0,100
net004-lf-sw01,Ethernet1/6,net004-sx-sr03,eth100g1,100
net004-lf-sw01,Ethernet1/7,net004-sx-sr04,eth100g0,100
net004-lf-sw01,Ethernet1/8,net004-sx-sr04,eth100g1,100
net004-lf-sw01,Ethernet5/1,net004-sx-sr05,eth100g0,100
net004-lf-sw01,Ethernet5/2,net004-sx-sr05,eth100g1,100
net004-lf-sw01,Ethernet5/3,net004-sx-sr06,eth100g0,100
net004-lf-sw01,Ethernet5/4,net004-sx-sr06,eth100g1,100
net004-lf-sw01,Ethernet5/5,net004-sx-sr07,eth100g0,100
net004-lf-sw01,Ethernet5/6,net004-sx-sr07,eth100g1,100
